Date,Close
2001-06-15,35.81211471557617
2001-06-18,35.583736419677734
2001-06-19,35.68346405029297
2001-06-20,36.05983352661133
2001-06-21,36.34932327270508
2001-06-22,36.11772918701172
2001-06-25,35.88554382324219
2001-06-26,35.79202651977539
2001-06-27,35.79524612426758
2001-06-28,36.23381042480469
2001-06-29,36.44020080566406
2001-07-02,36.53694534301758
2001-07-03,36.51760482788086
2001-07-05,36.10160446166992
2001-07-06,35.15028381347656
2001-07-09,35.376041412353516
2001-07-10,34.908409118652344
2001-07-11,34.95357894897461
2001-07-12,35.78233337402344
2001-07-13,35.95325469970703
2001-07-16,35.53725051879883
2001-07-17,35.95647430419922
2001-07-18,35.58240509033203
2001-07-19,35.78233337402344
2001-07-20,35.78556442260742
2001-07-23,35.16641616821289
2001-07-24,34.6794548034668
2001-07-25,35.11803436279297
2001-07-26,35.5662841796875
2001-07-27,35.62755584716797
2001-07-30,35.598514556884766
2001-07-31,35.74365234375
2001-08-01,35.8984489440918
2001-08-02,36.011314392089844
2001-08-03,35.88554382324219
2001-08-06,35.47275161743164
2001-08-07,35.53725051879883
2001-08-08,34.89229965209961
2001-08-09,34.9954833984375
2001-08-10,35.13738250732422
2001-08-13,35.19863510131836
2001-08-14,35.12125015258789
2001-08-15,34.81813049316406
2001-08-16,34.924537658691406
2001-08-17,34.39244079589844
2001-08-20,34.63430404663086
2001-08-21,34.150596618652344
2001-08-22,34.46662521362305
2001-08-23,34.421485900878906
2001-08-24,35.05031967163086
2001-08-27,34.924537658691406
2001-08-28,34.34086608886719
2001-08-29,34.018367767333984
2001-08-30,33.508853912353516
2001-08-31,33.6507453918457
2001-09-04,33.473384857177734
2001-09-05,33.42503356933594
2001-09-06,32.747806549072266
2001-09-07,32.08673095703125
2001-09-10,32.32857894897461
2001-09-17,30.79359245300293
2001-09-18,30.400144577026367
2001-09-19,29.990612030029297
2001-09-20,29.02315902709961
2001-09-21,28.55556297302246
2001-09-24,29.57661247253418
2001-09-25,29.854942321777344
2001-09-26,29.625171661376953
2001-09-27,29.91966438293457
2001-09-28,30.728740692138672
2001-10-01,30.450414657592773
2001-10-02,30.825838088989258
2001-10-03,31.369537353515625
2001-10-04,31.473100662231445
2001-10-05,31.489280700683594
2001-10-08,31.2789363861084
2001-10-09,31.071813583374023
